Tidal_Volume,Respiratory_Rate,FiO2,PEEP,PIP,Time,label,parameter
592,13,57,9,25,3,Not malfunction,parameters are working correctly
637,9,50,6,23,10,Malfunction,Respiratory_Rate
565,13,42,12,30,7,Malfunction,PEEP
625,12,47,7,28,4,Not malfunction,parameters are working correctly
577,16,46,7,24,3,Not malfunction,parameters are working correctly
469,7,45,5,24,10,Malfunction,Respiratory_Rate
826,13,54,7,20,10,Malfunction,Tidal_Volume
825,15,54,7,23,10,Malfunction,Tidal_Volume
641,20,49,7,26,2,Not malfunction,parameters are working correctly
532,16,55,6,39,10,Malfunction,PIP
436,12,49,5,27,2,Not malfunction,parameters are working correctly
459,19,47,6,28,2,Not malfunction,parameters are working correctly
674,16,45,7,26,4,Not malfunction,parameters are working correctly
554,16,58,6,23,2,Not malfunction,parameters are working correctly
1000,17,45,6,33,8,Malfunction,Tidal_Volume
656,18,29,7,32,7,Malfunction,FiO2
469,16,55,15,24,9,Malfunction,PEEP
720,15,52,6,37,6,Malfunction,PIP
412,20,42,7,24,2,Not malfunction,parameters are working correctly
608,18,59,7,24,2,Not malfunction,parameters are working correctly
502,13,56,6,21,1,Not malfunction,parameters are working correctly
478,16,45,9,20,4,Not malfunction,parameters are working correctly
531,14,58,9,27,3,Not malfunction,parameters are working correctly
572,15,57,8,40,7,Malfunction,PIP
546,14,22,9,25,8,Malfunction,FiO2
523,17,48,6,37,9,Malfunction,PIP
585,19,46,14,22,9,Malfunction,PEEP
571,17,49,5,27,1,Not malfunction,parameters are working correctly
571,17,26,8,27,10,Malfunction,FiO2
523,13,54,9,37,8,Malfunction,PIP
982,18,48,7,25,7,Malfunction,Tidal_Volume
492,11,57,8,26,8,Malfunction,Respiratory_Rate
404,19,51,5,29,2,Not malfunction,parameters are working correctly
680,15,48,9,30,1,Not malfunction,parameters are working correctly
681,17,42,14,30,6,Malfunction,PEEP
676,20,48,10,24,3,Not malfunction,parameters are working correctly
503,19,44,10,22,1,Not malfunction,parameters are working correctly
470,10,54,7,24,7,Malfunction,Respiratory_Rate
614,20,54,6,25,3,Not malfunction,parameters are working correctly
568,18,46,10,26,3,Not malfunction,parameters are working correctly
508,15,57,9,30,1,Not malfunction,parameters are working correctly
616,17,50,5,29,2,Not malfunction,parameters are working correctly
574,14,24,5,27,8,Malfunction,FiO2
447,9,48,6,23,10,Malfunction,Respiratory_Rate
416,18,57,7,26,2,Not malfunction,parameters are working correctly
558,19,46,10,24,4,Not malfunction,parameters are working correctly
618,18,54,5,24,2,Not malfunction,parameters are working correctly
580,14,52,9,38,7,Malfunction,PIP
534,13,21,7,25,7,Malfunction,FiO2
476,16,50,7,30,1,Not malfunction,parameters are working correctly
487,15,40,7,25,5,Not malfunction,parameters are working correctly
535,11,51,5,27,8,Malfunction,Respiratory_Rate
670,13,56,7,26,2,Not malfunction,parameters are working correctly
504,16,52,9,30,2,Not malfunction,parameters are working correctly
565,5,44,8,29,7,Malfunction,Respiratory_Rate
912,12,47,8,26,6,Malfunction,Tidal_Volume
688,19,56,6,30,5,Not malfunction,parameters are working correctly
613,12,57,5,29,5,Not malfunction,parameters are working correctly
620,18,56,6,28,4,Not malfunction,parameters are working correctly
449,20,54,5,28,2,Not malfunction,parameters are working correctly
975,14,50,9,25,7,Malfunction,Tidal_Volume
474,13,52,9,27,5,Not malfunction,parameters are working correctly
493,13,56,6,23,3,Not malfunction,parameters are working correctly
612,9,46,7,22,8,Malfunction,Respiratory_Rate
421,18,51,10,21,2,Not malfunction,parameters are working correctly
489,14,59,10,26,4,Not malfunction,parameters are working correctly
893,14,44,7,28,8,Malfunction,Tidal_Volume
398,6,46,11,29,8,Malfunction,Respiratory_Rate
495,15,58,7,21,5,Not malfunction,parameters are working correctly
471,16,44,6,20,2,Not malfunction,parameters are working correctly
598,14,50,5,30,5,Not malfunction,parameters are working correctly
487,19,44,9,29,5,Not malfunction,parameters are working correctly
548,14,44,9,21,5,Not malfunction,parameters are working correctly
502,18,53,6,20,1,Not malfunction,parameters are working correctly
864,14,41,8,27,7,Malfunction,Tidal_Volume
685,14,48,10,37,10,Malfunction,PIP
631,16,45,9,28,1,Not malfunction,parameters are working correctly
431,18,44,7,22,5,Not malfunction,parameters are working correctly
591,13,45,6,36,10,Malfunction,PIP
632,15,29,8,25,9,Malfunction,FiO2
581,11,54,7,23,6,Malfunction,Respiratory_Rate
581,14,44,7,28,4,Not malfunction,parameters are working correctly
423,19,54,7,25,1,Not malfunction,parameters are working correctly
645,5,48,8,26,9,Malfunction,Respiratory_Rate
542,12,60,7,25,3,Not malfunction,parameters are working correctly
553,18,45,5,22,1,Not malfunction,parameters are working correctly
917,18,46,7,25,9,Malfunction,Tidal_Volume
570,5,45,9,23,10,Malfunction,Respiratory_Rate
572,18,51,13,23,9,Malfunction,PEEP
543,7,45,7,29,7,Malfunction,Respiratory_Rate
636,19,40,8,21,5,Not malfunction,parameters are working correctly
712,16,26,6,24,7,Malfunction,FiO2
556,16,59,7,28,5,Not malfunction,parameters are working correctly
422,17,57,9,25,4,Not malfunction,parameters are working correctly
616,15,51,9,23,3,Not malfunction,parameters are working correctly
589,16,28,8,23,10,Malfunction,FiO2
579,14,43,10,20,4,Not malfunction,parameters are working correctly
893,15,48,6,19,9,Malfunction,Tidal_Volume
586,14,44,7,22,1,Not malfunction,parameters are working correctly
482,17,29,7,27,9,Malfunction,FiO2
510,6,47,6,24,9,Malfunction,Respiratory_Rate
556,17,48,10,21,1,Not malfunction,parameters are working correctly
681,15,28,8,20,6,Malfunction,FiO2
561,13,28,8,24,8,Malfunction,FiO2
454,17,52,8,29,4,Not malfunction,parameters are working correctly
975,14,57,8,26,10,Malfunction,Tidal_Volume
919,17,50,6,24,9,Malfunction,Tidal_Volume
551,14,44,6,25,4,Not malfunction,parameters are working correctly
528,16,52,14,26,7,Malfunction,PEEP
455,19,49,13,23,10,Malfunction,PEEP
414,15,48,7,25,4,Not malfunction,parameters are working correctly
611,17,58,10,29,5,Not malfunction,parameters are working correctly
605,7,44,8,28,10,Malfunction,Respiratory_Rate
1000,14,49,7,25,7,Malfunction,Tidal_Volume
470,16,28,6,21,10,Malfunction,FiO2
539,16,40,7,23,4,Not malfunction,parameters are working correctly
655,20,42,10,20,4,Not malfunction,parameters are working correctly
512,15,47,10,29,2,Not malfunction,parameters are working correctly
533,14,51,10,30,1,Not malfunction,parameters are working correctly
905,17,48,7,27,7,Malfunction,Tidal_Volume
681,13,56,6,29,3,Not malfunction,parameters are working correctly
611,14,23,8,26,6,Malfunction,FiO2
700,18,52,6,30,5,Not malfunction,parameters are working correctly
599,18,24,9,24,10,Malfunction,FiO2
559,16,41,5,26,4,Not malfunction,parameters are working correctly
512,18,20,8,26,7,Malfunction,FiO2
496,14,44,15,24,9,Malfunction,PEEP
553,16,25,6,25,8,Malfunction,FiO2
685,17,44,10,27,3,Not malfunction,parameters are working correctly
652,20,50,8,22,1,Not malfunction,parameters are working correctly
458,11,35,6,37,7,Malfunction,PIP
405,17,52,10,22,1,Not malfunction,parameters are working correctly
915,16,44,7,28,7,Malfunction,Tidal_Volume
451,18,46,8,22,1,Not malfunction,parameters are working correctly
982,16,52,5,26,7,Malfunction,Tidal_Volume
969,19,47,5,26,10,Malfunction,Tidal_Volume
661,16,41,10,26,1,Not malfunction,parameters are working correctly
628,20,49,9,25,2,Not malfunction,parameters are working correctly
663,20,54,7,26,4,Not malfunction,parameters are working correctly
626,8,46,7,22,6,Malfunction,Respiratory_Rate
624,13,47,13,23,6,Malfunction,PEEP
416,17,43,5,23,1,Not malfunction,parameters are working correctly
482,16,54,8,39,6,Malfunction,PIP
408,16,60,10,28,5,Not malfunction,parameters are working correctly
540,17,55,9,36,7,Malfunction,PIP
509,14,60,9,23,4,Not malfunction,parameters are working correctly
889,14,54,9,23,9,Malfunction,Tidal_Volume
618,6,46,8,25,6,Malfunction,Respiratory_Rate
528,14,50,10,23,3,Not malfunction,parameters are working correctly
698,18,43,8,21,5,Not malfunction,parameters are working correctly
652,16,51,10,23,5,Not malfunction,parameters are working correctly
384,14,21,9,26,8,Malfunction,FiO2
587,15,24,7,26,7,Malfunction,FiO2
409,13,55,9,29,2,Not malfunction,parameters are working correctly
593,14,57,9,36,8,Malfunction,PIP
628,16,44,15,24,7,Malfunction,PEEP
455,16,53,9,30,2,Not malfunction,parameters are working correctly
943,16,51,6,25,7,Malfunction,Tidal_Volume
617,15,48,6,26,2,Not malfunction,parameters are working correctly
451,18,48,13,22,9,Malfunction,PEEP
615,12,46,12,24,8,Malfunction,PEEP
983,14,50,9,24,8,Malfunction,Tidal_Volume
553,5,50,6,25,7,Malfunction,Respiratory_Rate
569,14,40,7,23,5,Not malfunction,parameters are working correctly
608,15,45,7,23,2,Not malfunction,parameters are working correctly
560,16,54,8,37,6,Malfunction,PIP
476,17,51,5,24,5,Not malfunction,parameters are working correctly
529,12,60,8,21,4,Not malfunction,parameters are working correctly
557,20,44,14,30,7,Malfunction,PEEP
316,18,55,15,28,7,Malfunction,PEEP
655,14,42,5,24,3,Not malfunction,parameters are working correctly
605,15,56,15,23,9,Malfunction,PEEP
520,16,46,9,24,2,Not malfunction,parameters are working correctly
446,20,40,7,30,2,Not malfunction,parameters are working correctly
581,17,48,6,35,6,Malfunction,PIP
588,12,58,6,24,5,Not malfunction,parameters are working correctly
505,14,57,8,30,5,Not malfunction,parameters are working correctly
536,16,44,14,25,6,Malfunction,PEEP
480,8,44,6,24,6,Malfunction,Respiratory_Rate
700,17,51,9,29,3,Not malfunction,parameters are working correctly
575,17,29,8,26,8,Malfunction,FiO2
428,16,41,9,29,3,Not malfunction,parameters are working correctly
655,18,43,10,21,2,Not malfunction,parameters are working correctly
476,15,47,6,37,6,Malfunction,PIP
730,14,49,14,27,7,Malfunction,PEEP
591,18,49,7,35,10,Malfunction,PIP
569,11,49,6,25,9,Malfunction,Respiratory_Rate
566,18,48,10,21,1,Not malfunction,parameters are working correctly
475,18,26,7,22,6,Malfunction,FiO2
607,17,53,9,29,3,Not malfunction,parameters are working correctly
452,15,47,8,38,8,Malfunction,PIP
551,16,44,5,24,5,Not malfunction,parameters are working correctly
529,12,48,5,22,5,Not malfunction,parameters are working correctly
470,15,45,9,26,3,Not malfunction,parameters are working correctly
805,13,51,7,23,9,Malfunction,Tidal_Volume
529,18,40,8,24,2,Not malfunction,parameters are working correctly
527,12,57,10,23,5,Not malfunction,parameters are working correctly
507,12,41,5,21,5,Not malfunction,parameters are working correctly
467,16,54,10,29,2,Not malfunction,parameters are working correctly
554,19,50,5,20,3,Not malfunction,parameters are working correctly
616,20,44,5,22,4,Not malfunction,parameters are working correctly
559,17,48,6,36,9,Malfunction,PIP
471,18,59,8,23,4,Not malfunction,parameters are working correctly
841,16,55,6,27,6,Malfunction,Tidal_Volume
968,14,54,6,24,8,Malfunction,Tidal_Volume
900,20,41,7,21,10,Malfunction,Tidal_Volume
603,12,52,9,25,4,Not malfunction,parameters are working correctly
411,15,54,7,25,5,Not malfunction,parameters are working correctly
504,11,46,6,26,10,Malfunction,Respiratory_Rate
632,6,47,6,24,10,Malfunction,Respiratory_Rate
654,14,43,7,26,1,Not malfunction,parameters are working correctly
594,12,56,10,23,4,Not malfunction,parameters are working correctly
565,17,49,10,30,1,Not malfunction,parameters are working correctly
574,8,42,6,25,6,Malfunction,Respiratory_Rate
505,20,55,8,28,1,Not malfunction,parameters are working correctly
410,14,45,8,30,2,Not malfunction,parameters are working correctly
661,19,60,9,25,3,Not malfunction,parameters are working correctly
709,15,27,8,25,6,Malfunction,FiO2
563,15,57,9,26,5,Not malfunction,parameters are working correctly
620,16,47,8,27,4,Not malfunction,parameters are working correctly
282,15,29,7,26,9,Malfunction,FiO2
473,13,46,9,38,10,Malfunction,PIP
442,14,42,4,39,10,Malfunction,PIP
511,16,47,9,30,1,Not malfunction,parameters are working correctly
894,17,51,7,30,10,Malfunction,Tidal_Volume
506,19,59,8,21,2,Not malfunction,parameters are working correctly
605,7,42,6,26,6,Malfunction,Respiratory_Rate
444,16,58,9,25,2,Not malfunction,parameters are working correctly
576,14,44,10,36,8,Malfunction,PIP
491,14,50,9,30,2,Not malfunction,parameters are working correctly
908,15,61,6,24,9,Malfunction,Tidal_Volume
470,12,47,8,39,8,Malfunction,PIP
607,13,41,12,21,9,Malfunction,PEEP
536,17,55,6,40,9,Malfunction,PIP
489,6,47,9,20,9,Malfunction,Respiratory_Rate
527,17,36,15,25,10,Malfunction,PEEP
544,13,45,8,39,9,Malfunction,PIP
575,21,47,12,22,9,Malfunction,PEEP
644,19,43,7,27,4,Not malfunction,parameters are working correctly
465,12,53,8,24,4,Not malfunction,parameters are working correctly
418,13,52,8,29,5,Not malfunction,parameters are working correctly
532,19,52,12,23,7,Malfunction,PEEP
551,15,51,3,39,9,Malfunction,PIP
513,16,36,13,24,9,Malfunction,PEEP
443,6,42,7,25,8,Malfunction,Respiratory_Rate
554,16,44,8,35,8,Malfunction,PIP
592,18,44,12,27,7,Malfunction,PEEP
681,16,47,8,26,5,Not malfunction,parameters are working correctly
493,17,59,8,35,7,Malfunction,PIP
691,18,52,14,24,6,Malfunction,PEEP
636,14,60,8,23,2,Not malfunction,parameters are working correctly
663,18,56,6,20,5,Not malfunction,parameters are working correctly
558,16,40,7,23,3,Not malfunction,parameters are working correctly
564,16,42,14,22,9,Malfunction,PEEP
460,12,59,8,30,4,Not malfunction,parameters are working correctly
490,12,57,7,24,5,Not malfunction,parameters are working correctly
636,19,40,9,22,5,Not malfunction,parameters are working correctly
804,20,53,8,27,9,Malfunction,Tidal_Volume
974,14,52,7,28,8,Malfunction,Tidal_Volume
489,16,42,5,28,5,Not malfunction,parameters are working correctly
592,14,26,6,28,9,Malfunction,FiO2
521,20,20,6,27,9,Malfunction,FiO2
662,19,42,9,22,5,Not malfunction,parameters are working correctly
493,19,54,6,28,5,Not malfunction,parameters are working correctly
596,18,56,9,29,5,Not malfunction,parameters are working correctly
584,11,52,8,25,10,Malfunction,Respiratory_Rate
635,14,54,13,25,9,Malfunction,PEEP
667,17,52,12,22,6,Malfunction,PEEP
429,14,59,6,25,5,Not malfunction,parameters are working correctly
404,20,56,10,22,5,Not malfunction,parameters are working correctly
960,16,56,7,22,6,Malfunction,Tidal_Volume
507,12,59,8,21,2,Not malfunction,parameters are working correctly
654,17,60,9,25,5,Not malfunction,parameters are working correctly
657,16,44,8,38,6,Malfunction,PIP
585,12,50,13,26,8,Malfunction,PEEP
596,15,57,15,23,7,Malfunction,PEEP
506,13,30,8,26,10,Malfunction,FiO2
616,18,25,7,26,10,Malfunction,FiO2
617,15,57,7,21,2,Not malfunction,parameters are working correctly
889,20,54,7,24,6,Malfunction,Tidal_Volume
605,13,40,8,26,4,Not malfunction,parameters are working correctly
547,16,49,15,30,7,Malfunction,PEEP
400,13,51,7,30,1,Not malfunction,parameters are working correctly
646,18,51,7,40,10,Malfunction,PIP
571,17,48,8,21,4,Not malfunction,parameters are working correctly
622,7,55,9,24,7,Malfunction,Respiratory_Rate
904,15,42,9,30,9,Malfunction,Tidal_Volume
492,16,45,5,37,8,Malfunction,PIP
464,18,57,7,22,1,Not malfunction,parameters are working correctly
614,14,54,5,29,1,Not malfunction,parameters are working correctly
980,17,48,6,29,6,Malfunction,Tidal_Volume
549,12,56,6,22,1,Not malfunction,parameters are working correctly
619,16,56,7,30,5,Not malfunction,parameters are working correctly
608,13,42,5,27,4,Not malfunction,parameters are working correctly
593,13,50,5,23,3,Not malfunction,parameters are working correctly
549,16,46,8,39,6,Malfunction,PIP
466,16,52,9,20,5,Not malfunction,parameters are working correctly
591,11,51,8,29,7,Malfunction,Respiratory_Rate
960,15,46,9,23,9,Malfunction,Tidal_Volume
581,7,52,7,19,8,Malfunction,Respiratory_Rate
448,17,46,15,20,10,Malfunction,PEEP
570,12,51,8,39,9,Malfunction,PIP
683,19,44,10,27,5,Not malfunction,parameters are working correctly
638,14,53,9,24,2,Not malfunction,parameters are working correctly
633,17,43,13,27,10,Malfunction,PEEP
646,17,52,8,24,1,Not malfunction,parameters are working correctly
532,17,54,6,21,2,Not malfunction,parameters are working correctly
475,15,54,7,28,5,Not malfunction,parameters are working correctly
413,18,51,7,25,2,Not malfunction,parameters are working correctly
698,18,58,5,25,3,Not malfunction,parameters are working correctly
373,16,44,15,24,7,Malfunction,PEEP
690,16,43,9,21,3,Not malfunction,parameters are working correctly
423,18,45,5,28,4,Not malfunction,parameters are working correctly
579,17,49,7,37,7,Malfunction,PIP
910,17,47,6,28,7,Malfunction,Tidal_Volume
474,14,29,9,24,7,Malfunction,FiO2
561,16,27,9,29,6,Malfunction,FiO2
693,14,60,7,30,4,Not malfunction,parameters are working correctly
437,18,55,5,29,5,Not malfunction,parameters are working correctly
603,14,44,7,39,7,Malfunction,PIP
604,20,55,7,29,5,Not malfunction,parameters are working correctly
575,14,27,6,26,9,Malfunction,FiO2
583,14,21,7,24,8,Malfunction,FiO2
423,16,55,9,27,2,Not malfunction,parameters are working correctly
674,19,52,10,22,5,Not malfunction,parameters are working correctly
594,9,55,7,24,7,Malfunction,Respiratory_Rate
454,20,59,8,29,4,Not malfunction,parameters are working correctly
